Wall time,Step,Value
1558952654.8906481,18276,1.0
1558952658.853473,18318,1.0
1558952659.061654,18321,1.0
1558952662.356946,18362,1.0
1558952663.0324008,18370,1.0
1558952670.442712,18451,1.0
1558952670.5177379,18452,1.0
1558952677.15756,18539,1.0
1558952677.813782,18547,1.0
1558952681.368454,18591,1.0
1558952681.558156,18592,1.0
1558952685.71354,18643,1.0
1558952686.954017,18652,1.0
1558952691.279444,18703,1.0
1558952692.079527,18713,1.0
1558952692.575617,18720,1.0
1558952692.935213,18725,1.0
1558952694.765318,18749,1.0
1558952697.852374,18786,1.0
1558952699.537963,18803,1.0
1558952702.441875,18845,1.0
1558952706.5049841,18893,1.0
1558952706.646386,18895,1.0
1558952710.054731,18933,1.0
1558952712.434061,18958,1.0
1558952713.8123908,18977,1.0
1558952714.13274,18982,1.0
1558952714.459279,18987,1.0
1558952716.243028,19005,1.0
1558952716.568851,19010,1.0
1558952716.902943,19015,1.0
1558952717.81233,19027,1.0
1558952719.1930099,19048,1.0
1558952723.115912,19095,1.0
1558952725.1885738,19116,1.0
1558952728.379649,19153,1.0
1558952729.4353778,19169,1.0
1558952732.281517,19203,1.0
1558952733.008559,19214,1.0
1558952733.85498,19227,1.0
1558952737.012727,19264,1.0
1558952737.491432,19271,1.0
1558952737.7608168,19275,1.0
1558952739.540603,19300,1.0
1558952741.8657181,19326,1.0
1558952745.2559202,19366,1.0
1558952748.7392519,19407,1.0
1558952749.056488,19410,1.0
1558952749.401315,19415,1.0
1558952753.609466,19465,1.0
1558952754.9626281,19485,1.0
1558952756.083544,19500,1.0
1558952756.7394528,19503,1.0
1558952756.868633,19505,1.0
1558952758.278674,19525,1.0
1558952758.682923,19531,1.0
1558952760.929878,19554,1.0
1558952762.788492,19579,1.0
1558952762.933938,19581,1.0
1558952763.9971159,19594,1.0
1558952766.17203,19615,1.0
1558952767.4752672,19634,1.0
1558952768.0545092,19640,1.0
1558952769.553443,19654,1.0
1558952770.390988,19665,1.0
1558952771.009888,19674,1.0
1558952771.281945,19678,1.0
1558952774.687226,19720,1.0
1558952775.1412091,19727,1.0
1558952775.403372,19731,1.0
1558952775.725566,19736,1.0
1558952775.791032,19737,1.0
1558952779.264809,19777,1.0
1558952780.707912,19796,1.0
1558952783.276937,19823,1.0
1558952784.968218,19846,1.0
1558952787.465023,19875,1.0
1558952790.776481,19916,1.0
1558952791.5584152,19926,1.0
1558952792.382826,19938,1.0
1558952794.249847,19955,1.0
1558952795.4936352,19971,1.0
1558952796.078609,19979,1.0
1558952796.715028,19988,1.0
1558952797.254196,19995,1.0
1558952797.551355,19999,1.0
